, もも, 山形, 7840.0, 7090.0, 2012, , , 
, もも, 福島, 27500.0, 25200.0, 2012, , , 
, もも, 新潟, 2680.0, 2300.0, 2012, , , 
, もも, 山梨, 44800.0, 42200.0, 2012, , , 
, もも, 長野, 18500.0, 17100.0, 2012, , , 
, もも, 岐阜, 861.0, 777.0, 2012, , , 
, もも, 愛知, 1940.0, 1770.0, 2012, , , 
, もも, 和歌山, 10100.0, 9140.0, 2012, , , 
, もも, 岡山, 8080.0, 7270.0, 2012, , , 
, もも, 香川, 1560.0, 1340.0, 2012, , , 
, もも, 愛媛, 565.0, 495.0, 2012, , , 
