しょうが, 全国, 54600.0, 42700.0, 2012
しょうが, 千葉, 3580.0, 2000.0, 2012
しょうが, 和歌山, 2840.0, 2690.0, 2012
しょうが, 岡山, 352.0, 286.0, 2012
しょうが, 高知, 24000.0, 18700.0, 2012
しょうが, 長崎, 1640.0, 1060.0, 2012
しょうが, 熊本, 6890.0, 5370.0, 2012
しょうが, 宮崎, 4220.0, 3860.0, 2012
しょうが, 鹿児島, 2980.0, 2700.0, 2012
